Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.29651068897, 1.64722974958, 0.00376779458521, 2.1039705484504623e-06, 4.466758182590397, 0.0205931007781, 0.262989913332, 0.725035495463, 1.68814687255, 5.88779369199
beta, 1.77400616242, 1.29767028405, 0.00276114572511, 1.5261802350119424e-05, 4.294199583306931, 0.149070428444, 0.82710055504, 1.47735020928, 2.40626981671, 5.05859681159
mu, 0.21173006995, 0.122568326241, 0.000193281085552, 0.020130429136914152, 0.4509162237381673, 0.0432700397447, 0.121628411628, 0.188537341177, 0.27687014985, 0.510533260789
