Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.29703414241, 1.6490721228, 0.00380360661203, 2.1039705484504623e-06, 4.471925428483152, 0.0207499099767, 0.263146625354, 0.725102590547, 1.68788388812, 5.88977515102
beta, 1.77332758662, 1.2984001521, 0.00242400688253, 7.71770977174846e-05, 4.294559739845846, 0.149176846789, 0.825342454608, 1.47649288447, 2.40461586819, 5.05922874062
mu, 0.211635923446, 0.122554581913, 0.000196467375167, 0.020220276382716534, 0.4509162237381673, 0.0432501771753, 0.121631616245, 0.188425522126, 0.276760799308, 0.510357066883
