Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.191884826097, 0.107327984879, 0.000400409448126, 0.032928561170452286, 0.4031887508494998, 0.0525498801724, 0.116466483081, 0.169566955129, 0.241946934283, 0.459309165041
beta, 0.404979464611, 0.195827326136, 0.000966017521908, 0.10454415024346636, 0.7634715828605032, 0.148183807153, 0.275268850308, 0.36947676254, 0.493336199758, 0.861057550723
mu, 0.0106619111787, 0.00321049437344, 7.0006371332e-06, 0.004784648732204096, 0.01703217263756707, 0.00531856840041, 0.00836002307697, 0.0103449712399, 0.0126088118079, 0.017823353109
