Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.191280620793, 0.107347170864, 0.000467151205572, 0.03401015679255989, 0.4033984965404343, 0.0525201722594, 0.116221419334, 0.169000017018, 0.240872771511, 0.458331871771
beta, 0.404363728085, 0.19782026491, 0.0011176775338, 0.10308181230906632, 0.7633041937586823, 0.147834038942, 0.274760051716, 0.368682160344, 0.491999203167, 0.860559710037
mu, 0.0106594824102, 0.00321247294146, 8.38125893315e-06, 0.004778519497733835, 0.0170369438668716, 0.00531060186419, 0.00835399653812, 0.0103442023009, 0.0126085540914, 0.0178497609137
