Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.191328746977, 0.107648713633, 0.00054305782263, 0.03346241899278629, 0.403105937970067, 0.0525052784933, 0.116226167701, 0.16902191589, 0.240990554183, 0.458259568995
beta, 0.404656823585, 0.19966632551, 0.00151985243362, 0.10380625488007189, 0.7631639746306127, 0.147911765549, 0.275079162323, 0.368819693593, 0.492194181555, 0.860160232351
mu, 0.0106657154104, 0.00320869881689, 9.1343541914e-06, 0.004786699873129706, 0.017028618786795534, 0.00531822959363, 0.00836415503735, 0.010350345314, 0.0126060109445, 0.0178504274027
