Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.720835867248, 0.660069223765, 0.00329524374641, 0.005283383392611751, 2.0096322707919168, 0.0595928549996, 0.26870189663, 0.52720820764, 0.958034483533, 2.48698304735
beta, 3.38849448556, 2.14707279598, 0.0115126716251, 0.06275367249399044, 7.401584173206034, 0.339904853566, 1.73045723899, 3.09078438721, 4.65125051245, 8.3939391617
mu, 0.0170111381197, 0.00469615700033, 1.58818211692e-05, 0.008438923678371176, 0.02645715580414822, 0.00900638464996, 0.0136640812333, 0.0166242111415, 0.0199141485523, 0.0272951907204
