Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.722786558717, 0.662302402356, 0.00223255524502, 0.005217791594079507, 2.007307274492061, 0.0599450214139, 0.270232477292, 0.53031723058, 0.960388188436, 2.48829028475
beta, 3.39610292493, 2.14434984332, 0.00732137094601, 0.05735148311047465, 7.387113532166631, 0.343646237941, 1.74412307732, 3.10178868757, 4.65131204821, 8.38885618182
mu, 0.017022306955, 0.00468621658127, 1.15317728324e-05, 0.008423403299452176, 0.026417981112655253, 0.00902230773977, 0.0136945175906, 0.0166242111415, 0.0199154151324, 0.0273059738264
