Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 3.84449227483, 3.09682597309, 0.00893512604385, 0.12837403027106709, 9.893930443930556, 0.485319780998, 1.70073111594, 3.01590397436, 5.04553855789, 11.9976228628
beta, 3.94007990391, 1.97333453451, 0.00525207693831, 0.664032768080257, 7.78895543031325, 1.07492910122, 2.49765049686, 3.61786717004, 5.03360096276, 8.63086375577
mu, 0.00574639818089, 0.00331398145923, 6.2639968174e-06, 0.0006216989051761081, 0.012277269026850966, 0.00118299569459, 0.00331211224636, 0.00512276525295, 0.0075149076651, 0.0138665653933
