Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 3.8519054928, 3.11040112478, 0.00979576221188, 0.14219696566622464, 9.923578724340498, 0.487824374974, 1.7058175125, 3.01886400904, 5.04806461905, 12.0528769527
beta, 3.94490902913, 1.97326939143, 0.0058420111032, 0.684639269267885, 7.812780575431537, 1.07674586353, 2.5030245994, 3.62163849704, 5.04033975975, 8.6330004519
mu, 0.00574353032666, 0.00331259532978, 7.30400174049e-06, 0.0006208425654324638, 0.012269218365153062, 0.00118418987649, 0.00331606278766, 0.00512046039951, 0.00750162084506, 0.0138703878447
