Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.87826355915, 2.59916778202, 0.0172629552852, 4.462244047043207e-06, 6.714274671367765, 0.0249676187715, 0.347023437974, 0.98607504658, 2.35087713847, 9.07621412669
beta, 1.96783779978, 1.39773329402, 0.00754429778816, 0.03570709767325164, 4.6996701857128365, 0.238666120677, 0.936541632617, 1.64928451162, 2.65374681469, 5.50758152899
mu, 0.00625302546605, 0.00361071796632, 1.27353222755e-05, 0.0006868806630091866, 0.013361180405283987, 0.0013064548119, 0.00357630451788, 0.00555821658769, 0.00820031948676, 0.0150799780197
