Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.88253513314, 2.6053420515, 0.0100236719273, 4.462244047043207e-06, 6.743298645504204, 0.0250687033733, 0.346136048551, 0.983031752974, 2.35652369167, 9.05186959219
beta, 1.96993836544, 1.39900738313, 0.00484603135352, 0.04085259960722498, 4.706999246439512, 0.238666120677, 0.938257748274, 1.65205073532, 2.6549459712, 5.51354392279
mu, 0.00628062828907, 0.00362309828127, 9.52909328138e-06, 0.0005881640481184766, 0.013336981157726756, 0.00130371628209, 0.00360074065367, 0.00559344258766, 0.0082256897344, 0.0151364430935
