Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.86879348127, 2.59018669844, 0.0201515010479, 4.462244047043207e-06, 6.68840968448723, 0.0249676187715, 0.348090256714, 0.979182837792, 2.338070761, 9.01854951767
beta, 1.96776812898, 1.40095850012, 0.00917611341098, 0.040614194409184456, 4.71033396015507, 0.236692282102, 0.936423540436, 1.65034201943, 2.64869294447, 5.50962166929
mu, 0.00623512760408, 0.00357881886148, 1.73767777542e-05, 0.0006644251570314501, 0.013236714168509273, 0.00131931086718, 0.0035786722538, 0.0055629315315, 0.00816990453486, 0.0150457749977
