Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.122772295602, 0.0384702158455, 0.000168722716216, 0.056272458291514144, 0.20024485266040512, 0.0624582942176, 0.0954715038302, 0.117909659253, 0.144492116003, 0.21163219877
beta, 0.157504619143, 0.0471193826267, 0.000200842470338, 0.07446632378109647, 0.2511131164920516, 0.0832730130243, 0.12463919232, 0.15163863901, 0.183492747638, 0.266788600604
mu, 0.0123712265915, 0.00423183780262, 1.14771998904e-05, 0.004699321325335383, 0.02078260664944829, 0.00536029460485, 0.00934340564822, 0.0119381614667, 0.0149357913753, 0.0218304905879
