Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.12297269904, 0.0386334893196, 0.000144201467837, 0.05627624937065791, 0.2010101045624056, 0.0623982830599, 0.0956167552075, 0.118040278165, 0.144755464428, 0.212172043622
beta, 0.157680324019, 0.047319572039, 0.000177394435263, 0.0740561026847103, 0.25158301371588526, 0.0830197225324, 0.124731743042, 0.151773518517, 0.183703682012, 0.267784818507
mu, 0.0123685138218, 0.00423631885693, 1.06790288885e-05, 0.00468303077783231, 0.020775134711708488, 0.00535581533963, 0.00932977436919, 0.0119345621466, 0.0149418138146, 0.0218340455614
