Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.122687405191, 0.0384705786182, 0.000269939679512, 0.05670597661497777, 0.20099666475675726, 0.0626025949197, 0.095471291314, 0.117757814469, 0.144359833974, 0.2118712694
beta, 0.157335222279, 0.0471443047718, 0.000313560180973, 0.07449426814847387, 0.2513447323888483, 0.0832522719429, 0.124645755244, 0.151522544845, 0.183032754981, 0.266672611083
mu, 0.0123545331816, 0.00421964761215, 2.08235173526e-05, 0.0047981179494310956, 0.02083075719335321, 0.00534404338705, 0.009328820672, 0.0119235144498, 0.0149120971168, 0.0217593888443
