Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.122886747746, 0.0386635011426, 0.000145673728776, 0.055524550591382324, 0.2003604957877982, 0.0622843243403, 0.0954849752384, 0.117950065644, 0.144690910482, 0.212284077526
beta, 0.157548419361, 0.0473279828087, 0.000170510632455, 0.07419171298515609, 0.2515835073823802, 0.0830197225324, 0.124579736489, 0.151626470849, 0.183565717245, 0.26760575839
mu, 0.0123586180011, 0.00424002438637, 1.04554692101e-05, 0.004606034840999421, 0.020711411138351024, 0.00534982305597, 0.00931301002782, 0.0119227595087, 0.0149338782182, 0.0218340455614
