Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.123209675049, 0.0382801163865, 0.000387591696227, 0.05738242519997806, 0.2000951113722082, 0.0628967586197, 0.0960832022545, 0.118416248135, 0.145038852556, 0.211065679148
beta, 0.157822894645, 0.0468163764658, 0.000462916894137, 0.07651705547387089, 0.25283299075399196, 0.0836095082852, 0.125335823961, 0.152222687532, 0.183467452286, 0.265434262354
mu, 0.012367164983, 0.00420493873555, 3.33029600191e-05, 0.004837260386395856, 0.020784045481721133, 0.00538277168456, 0.00935751658617, 0.0119373316295, 0.0149060434398, 0.0218056204065
