Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 2.37913524316, 0.846112704969, 0.00462680894105, 0.9310727339871736, 4.075010290480177, 1.06537505694, 1.77217746412, 2.26191761078, 2.85503667322, 4.36558098861
beta, 17.3808578826, 4.20398787932, 0.0216753631751, 9.50435908258895, 25.712812548302114, 10.0686823485, 14.4212369621, 17.0558444451, 20.0294597335, 26.4498459301
mu, 0.0613026314679, 0.00597980322836, 2.73337067563e-05, 0.04964698895015369, 0.07302703931650695, 0.0500828804365, 0.0571593187352, 0.0611375261491, 0.0652279005164, 0.0735415015441
