Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 13.9008111209, 2.43606557827, 0.0080611677551, 9.359859552678477, 18.794091383202115, 9.64071352853, 12.1817613497, 13.7269801949, 15.430368503, 19.1577805177
beta, 62.3465621249, 7.79322515339, 0.0237158648318, 47.35825547461877, 77.79291082248027, 48.0341439062, 56.925920374, 62.015649003, 67.398105876, 78.5608394143
mu, 0.119081790882, 0.0081341431252, 2.07267345901e-05, 0.10312315895779897, 0.13500567821411782, 0.103607973452, 0.113538843007, 0.118877991544, 0.12447327073, 0.135536670866
