Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 13.8996603169, 2.44427300788, 0.0147876667132, 9.298865886976895, 18.723559923535916, 9.64525670944, 12.1631154675, 13.7244076941, 15.4380587698, 19.1787252034
beta, 62.3514403048, 7.7944889544, 0.0407332155299, 47.28518629313157, 77.72193905004058, 48.0266613978, 56.8885529284, 62.0042468095, 67.4473152247, 78.5634550788
mu, 0.119087544322, 0.00809293102459, 3.35152951289e-05, 0.10356280915824566, 0.13529011650937062, 0.103623773294, 0.113612897579, 0.118913338117, 0.124475665639, 0.135377041888
