Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.13493774687, 1.16626642052, 0.00303815013826, 0.0001887937710941534, 3.376350508356457, 0.0670320141662, 0.369875707146, 0.776457196611, 1.49280314953, 4.30848447713
beta, 2.87722379354, 1.75829981758, 0.00505543248873, 0.1299740819890114, 6.248697288131508, 0.377246209181, 1.59955194487, 2.5721945642, 3.82054472301, 7.11756270506
mu, 0.00674656646853, 0.00276530992183, 6.45458766084e-06, 0.0020043333235419195, 0.012274405089127539, 0.0024632645271, 0.00472953331153, 0.00637564104501, 0.00835795088948, 0.0131313041945
