Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.13530087897, 1.16861125009, 0.00384960942591, 0.0001887937710941534, 3.3790922564191908, 0.0674318340155, 0.369363017886, 0.776447384086, 1.49271514132, 4.31021221071
beta, 2.87581374433, 1.75742035457, 0.00604692814959, 0.130703456197691, 6.241018443149418, 0.379432476341, 1.59949856353, 2.56998120458, 3.81619713234, 7.11220172113
mu, 0.00674603602936, 0.00276673275755, 6.20163774162e-06, 0.0019803575143262217, 0.012261976926985293, 0.00246216155573, 0.00472815978777, 0.00637059624692, 0.00835879074414, 0.0131492516284
