Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.971133152034, 1.35141662508, 0.00466877339185, 3.7681275043000007e-06, 3.501287481242687, 0.0129529285343, 0.175697662354, 0.5008105243, 1.21808348956, 4.69809574532
beta, 1.9812720865, 1.40184708884, 0.00391992763006, 0.03488744781205022, 4.72029810279404, 0.241226013787, 0.950085313986, 1.66293867151, 2.66822908314, 5.53644803181
mu, 0.0026858094079, 0.0013424097509, 2.73259254299e-06, 0.00048345858686973703, 0.005339944519678908, 0.000736251416557, 0.0017025104156, 0.00246254795112, 0.00342987502657, 0.00588501778714
