Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.972068998993, 1.34808487804, 0.00431818617722, 3.7681275043000007e-06, 3.5040705906069167, 0.0129838453625, 0.176224916154, 0.501801375882, 1.2210816712, 4.69957140871
beta, 1.98298091498, 1.40162285561, 0.00358388998385, 0.034318651546756174, 4.720520806887304, 0.241661621403, 0.95156802645, 1.66461829013, 2.67122776418, 5.53293967273
mu, 0.00268563039885, 0.00134180463359, 2.69042809891e-06, 0.0004851458878534355, 0.005339634340895169, 0.000736752002611, 0.00170208158034, 0.00246309169447, 0.00342946771113, 0.00588393509822
