Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.323314376802, 0.463846672127, 0.00161650398117, 3.207948578998199e-08, 1.170355811666227, 0.00421806971366, 0.0572439141418, 0.164678560221, 0.401626525998, 1.58759740122
beta, 1.96026203514, 1.41768397886, 0.00416355334689, 0.011420221139848419, 4.722414957817358, 0.158252182427, 0.922605343287, 1.64592386046, 2.65956582748, 5.53401047611
mu, 0.00682968134525, 0.00242117605126, 5.01773736544e-06, 0.002546916690106626, 0.011684248177870884, 0.00293002863741, 0.00508422414833, 0.00655047185697, 0.00827311193247, 0.0123156108518
