Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.320613837813, 0.454919920975, 0.00252035696662, 3.207948578998199e-08, 1.1602046695678272, 0.00415022747421, 0.0568093667406, 0.164118874354, 0.400334587558, 1.56809607958
beta, 1.95574049337, 1.41782976331, 0.00708923084996, 0.011314379067031893, 4.705618964994974, 0.156977469841, 0.921181703856, 1.63620326467, 2.65571164756, 5.53503416442
mu, 0.00683728563399, 0.00242821272506, 8.52917420523e-06, 0.0025213173009057477, 0.011696283804414273, 0.00292606327657, 0.00508380378636, 0.00655753559976, 0.00828563791056, 0.0123306669336
