Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.409084567448, 0.60385478931, 0.00234264010755, 3.983836761969114e-06, 1.4883584312496954, 0.00830746652927, 0.0823241541636, 0.207073677538, 0.48052048906, 2.07861132513
beta, 1.51862909425, 1.38124059716, 0.00441045165467, 0.01895579232984626, 4.28486528412849, 0.13045031936, 0.470514164259, 1.07124706861, 2.17489708686, 5.11741741616
mu, 0.00382398171563, 0.00162556118432, 3.06442982093e-06, 0.0010299352982609234, 0.007055983490094917, 0.0013110130861, 0.00264329932659, 0.00360062118608, 0.00476475771642, 0.00759375405587
