Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.409014454404, 0.599376603829, 0.00226988657498, 3.983836761969114e-06, 1.4906733321653558, 0.00828573380862, 0.0825415090442, 0.207574943017, 0.481543199337, 2.07802706461
beta, 1.51944210219, 1.38159717074, 0.00430877274754, 0.01895579232984626, 4.283340154020914, 0.130600935799, 0.471119263933, 1.07212502862, 2.1771475238, 5.12096037344
mu, 0.00382480097132, 0.0016260302602, 3.28818393212e-06, 0.0010254303442498477, 0.007049411282374568, 0.0013110130861, 0.00264406347645, 0.00360107548493, 0.00476722812143, 0.00759351656922
