Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.406657416318, 0.583926012848, 0.00324027003054, 1.3052680845754283e-05, 1.4796030785999674, 0.00847266754841, 0.0825702147673, 0.208046541694, 0.481815317827, 2.04758629655
beta, 1.5130472316, 1.36719006625, 0.0065921874368, 0.024835345125185482, 4.255821038348238, 0.131091351268, 0.471506027416, 1.07374952354, 2.16981568691, 5.06060380788
mu, 0.00381617981375, 0.00162307731272, 4.46511313392e-06, 0.0009647774294807674, 0.0069887953467800915, 0.0012986532991, 0.0026420864421, 0.0035943469379, 0.00475952915895, 0.00757279617746
