Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.74213832576, 1.45340046142, 0.00409398585713, 1.4458201602285392e-05, 4.566608274801922, 0.104977177296, 0.70987880765, 1.36461260826, 2.36076602714, 5.53828736689
beta, 3.20967810527, 1.76090505398, 0.004925932115, 0.2963808210872706, 6.699029828247747, 0.644438779353, 1.92755510447, 2.91721136979, 4.17645554288, 7.42535694948
mu, 0.224054885679, 0.112003589881, 0.000233108391883, 0.03997153255191768, 0.44427165280666636, 0.0609211428774, 0.141951747735, 0.205738030559, 0.286108260673, 0.489621002067
