Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.74070188216, 1.44882499525, 0.00497371773053, 5.153568527216379e-05, 4.568231734839073, 0.106434291826, 0.708042903721, 1.36508654005, 2.36023181178, 5.53360206685
beta, 3.21323095243, 1.76069866166, 0.00612009533274, 0.2707449025630511, 6.676163672857646, 0.648929917412, 1.93275051764, 2.92017027178, 4.18166014882, 7.41571101284
mu, 0.224074839726, 0.111775659517, 0.000263719568037, 0.0396850083733396, 0.44367368055639933, 0.0611657187954, 0.142068231835, 0.206035621789, 0.28590785441, 0.488926875652
