Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.74177415941, 1.44661130148, 0.00702963907428, 5.153568527216379e-05, 4.5669373232456385, 0.105358255665, 0.706930859633, 1.36918507215, 2.36711905145, 5.51206088318
beta, 3.21007157103, 1.75793599693, 0.00822073975666, 0.3131443931232709, 6.702852877005718, 0.649494065226, 1.93162311558, 2.91912856253, 4.18027343754, 7.39489787498
mu, 0.223682895831, 0.111757258908, 0.000377694138555, 0.04031885265783869, 0.44342451491143187, 0.0608301607415, 0.141847313655, 0.205463677275, 0.285342556967, 0.488697445446
