Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.593488493341, 0.600128737103, 0.00461208349062, 3.475512780010126e-05, 1.7741415171244075, 0.0156064537261, 0.171102741613, 0.409718996224, 0.817693355872, 2.19915822668
beta, 1.13116601422, 1.10397867145, 0.00909650447236, 8.606952203230045e-05, 3.359514148654039, 0.0294893157149, 0.335930898774, 0.804972010558, 1.57740015937, 4.08962719279
mu, 0.950469821332, 0.577221114195, 0.00362423134538, 0.07098133949583418, 2.0820140271261005, 0.167810884357, 0.523321563916, 0.840382779778, 1.2549412754, 2.37012452513
