Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.585142835396, 0.593693724194, 0.00197462644799, 3.320203326939719e-06, 1.750580512812643, 0.0151956487502, 0.169529562252, 0.404459567426, 0.804574895455, 2.17950012272
beta, 1.12758002274, 1.09403473466, 0.00310291735834, 1.6998419832131573e-06, 3.317980099697038, 0.0292712549746, 0.333845991724, 0.800770924762, 1.5772749348, 4.03661127716
mu, 0.949392288909, 0.575362205704, 0.00141855939725, 0.06423215096290114, 2.075157872944914, 0.165584032266, 0.526473639105, 0.838342150373, 1.25163369798, 2.36076241829
