Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.58289362948, 0.590594291395, 0.00149918323358, 3.320203326939719e-06, 1.7439121087246203, 0.0147896852033, 0.168239184558, 0.403640441932, 0.802223038829, 2.16400278497
beta, 1.12974834875, 1.09685857463, 0.00243375345772, 1.6998419832131573e-06, 3.3220758413144407, 0.0295613188531, 0.334124436455, 0.802123119843, 1.58107382364, 4.04382181487
mu, 0.949409809548, 0.574330144366, 0.0010936489596, 0.057262875911595845, 2.0644073317315423, 0.165621662663, 0.527251533733, 0.838981274855, 1.25110223957, 2.35538564518
