Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.446906770254, 0.435383580765, 0.0035279126794, 1.2989567294802856e-05, 1.3051934962302467, 0.011702242444, 0.132456914544, 0.317488361374, 0.621768038976, 1.58934347604
beta, 0.976473404344, 0.998638018892, 0.00800963817657, 2.3978478525227276e-05, 2.96328990561552, 0.024519103556, 0.268149450642, 0.664644259222, 1.34888657785, 3.68473332525
mu, 0.931589768741, 0.574000760455, 0.0034032128655, 0.05656625128204759, 2.0456356074241024, 0.151707707709, 0.51132781747, 0.821224528646, 1.2324625873, 2.33882628918
