Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.444463072459, 0.428886435604, 0.0011235088842, 7.123981686910086e-06, 1.2972320338608154, 0.0118645253524, 0.133668056029, 0.316339887644, 0.62202301815, 1.58609793337
beta, 0.974021171796, 0.996078498204, 0.00264600066295, 2.3036500558237805e-06, 2.9602177308568836, 0.0234209841893, 0.271427591542, 0.663368513414, 1.34493935031, 3.66747269817
mu, 0.930518849149, 0.572338449553, 0.00115019575345, 0.04788508134569747, 2.0431163148355878, 0.152569195358, 0.508249378386, 0.820309223864, 1.23410489765, 2.3329621375
