Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.654909720919, 0.927830934832, 0.00335651857743, 1.8811444516542153e-06, 2.359917794599516, 0.00903109771811, 0.11826394524, 0.335849152434, 0.81385382303, 3.19704837518
beta, 1.98162151632, 1.41768938106, 0.00470290225188, 0.01593634707713021, 4.7417468302836845, 0.201080419773, 0.942796313713, 1.66297887171, 2.67356817514, 5.5732711012
mu, 0.0194797914658, 0.00875578511672, 2.13251636566e-05, 0.0047332764286862165, 0.036971834744610285, 0.00630475899776, 0.0131088931114, 0.0181690763076, 0.0244484150706, 0.0400631077618
