Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.647363443191, 0.914185338203, 0.0092905756256, 2.662314477204497e-05, 2.3806270062558865, 0.00834066743686, 0.113145047122, 0.330255374366, 0.802892023404, 3.17972520475
beta, 1.95480743716, 1.41239621167, 0.0136024146129, 0.017199224349351505, 4.704077575286039, 0.197561969329, 0.920593692653, 1.62688203128, 2.64312436742, 5.55524671993
mu, 0.0195359825887, 0.00877758520539, 5.73953469183e-05, 0.00485067973264453, 0.03720485028447865, 0.00632429964854, 0.0131247620157, 0.0182088791517, 0.0244960655344, 0.0401931421442
