Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.652889979656, 0.924926826815, 0.00337700979995, 1.8811444516542153e-06, 2.35625596613322, 0.00897734872533, 0.117699907908, 0.334622094208, 0.81128408952, 3.18275606888
beta, 1.97834969083, 1.41494144243, 0.0045801733269, 0.016380760894125324, 4.730708371415586, 0.199520724724, 0.941286354279, 1.66064331765, 2.67034515724, 5.55988659625
mu, 0.0194787176328, 0.00875230312173, 1.85186483204e-05, 0.004768876040880769, 0.03697012598534416, 0.00629514448182, 0.0131068925212, 0.0181638439414, 0.0244502661663, 0.0400479400599
