Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.65090257683, 0.919980384213, 0.00449701279333, 3.67263244532845e-06, 2.3603502648479604, 0.0089602221908, 0.116562394898, 0.332629582269, 0.810293678966, 3.18694594711
beta, 1.97561987418, 1.41606242495, 0.00658137681226, 0.01593634707713021, 4.727078629658541, 0.202580268734, 0.939628150088, 1.65525125082, 2.66528781448, 5.5648297221
mu, 0.0194746966009, 0.00873602702934, 3.02167633045e-05, 0.004515671716912063, 0.0367167613149077, 0.00628518752468, 0.0131215879347, 0.0181690763076, 0.0244428942579, 0.039938423681
