Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.5830397689, 0.715778804527, 0.00634311718596, 0.42019392936439753, 3.0193942943949152, 0.540148264256, 1.0686189957, 1.46704626575, 1.96864109373, 3.31069620797
beta, 11.3679877835, 3.618265821, 0.0328898809683, 4.368032434772792, 18.448623557008275, 4.88641965945, 8.8601950079, 11.1130094509, 13.5980999154, 19.1287847856
mu, 0.0381886730993, 0.00460122765194, 2.62881524616e-05, 0.029398114454897026, 0.04727677446062171, 0.0297273006702, 0.0349922550133, 0.0380076389769, 0.0411503265739, 0.0477312980777
