Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.124000240613, 0.175494031144, 0.00147501464308, 6.648761557093152e-06, 0.437243576311359, 0.00214914654383, 0.0253961629765, 0.0656089935401, 0.1519244192, 0.59183418334
beta, 1.70326132354, 1.41097519341, 0.00887646866258, 0.00019089507909630932, 4.477989582696629, 0.107629641443, 0.64611592721, 1.34931416022, 2.3746442429, 5.31724099558
mu, 0.0552020566026, 0.0138947666471, 5.3912752977e-05, 0.02888991731922371, 0.08245085566754662, 0.0308956763074, 0.0454364733039, 0.0541593807067, 0.0639007859646, 0.085141109438
