Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.122724128047, 0.172480176399, 0.000866810377086, 1.0166951704259491e-06, 0.4324068963880042, 0.00219353600015, 0.0252828459978, 0.0650549098568, 0.150365204063, 0.588900754905
beta, 1.69391787913, 1.3988105469, 0.00563066909278, 2.933595480758555e-05, 4.440467273253751, 0.104983390056, 0.642405804961, 1.34356264129, 2.3617866467, 5.2707350625
mu, 0.0552053408061, 0.0139167105169, 3.90937651644e-05, 0.02910407156913142, 0.08283879390007334, 0.0309057908424, 0.0454191118704, 0.054164806731, 0.0639304095229, 0.0852885622637
