Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.123344269667, 0.173853448676, 0.000638161064189, 5.604437792322559e-07, 0.43683099868129394, 0.00216131254636, 0.0250213774845, 0.0650744313533, 0.150804547236, 0.595228241705
beta, 1.69802920927, 1.40461023771, 0.00423365670729, 2.933595480758555e-05, 4.452546115211331, 0.104372126849, 0.642143801402, 1.34585887756, 2.3674597248, 5.29144404334
mu, 0.0552191099512, 0.0139271697682, 3.39446734728e-05, 0.029328367611789273, 0.0831597807596476, 0.0308914822824, 0.0454111692664, 0.0542154128965, 0.0639367007494, 0.0853035748633
