Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 4.93514155466, 1.41607749302, 0.00343852687665, 2.3691283043280973, 7.737840930805354, 2.63325353772, 3.92126485122, 4.77237848896, 5.77539648676, 8.13629187218
beta, 24.7355970118, 4.94216472147, 0.0118833625111, 15.366806797067621, 34.51840143479008, 15.9927873568, 21.2548475851, 24.4068854679, 27.870267811, 35.2876772181
mu, 0.114337938884, 0.0115910647863, 2.49953126625e-05, 0.09222920453155305, 0.1375186601816813, 0.0927140306552, 0.106344909697, 0.113968659534, 0.121939529303, 0.138142762698
