Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.966575473735, 0.99234765157, 0.00375408603224, 1.3363131842816789e-05, 2.8827364433144753, 0.0515132408587, 0.315476600633, 0.663353857152, 1.27144445518, 3.66581780426
beta, 1.54343516607, 0.934502338383, 0.00374448415079, 0.13240314669046477, 3.3570234223373707, 0.304672273393, 0.87083039208, 1.35607566462, 2.00953213611, 3.84590901475
mu, 0.00783170767384, 0.0039167912293, 1.15433159992e-05, 0.0014148466313516229, 0.015550187141858867, 0.00214438829716, 0.00495318905332, 0.00719286014531, 0.0100022609139, 0.0171778759283
