Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.291438613839, 0.243350600799, 0.000737340890946, 0.0015750482202363525, 0.7526771804186465, 0.0376078738922, 0.132182058376, 0.225243723221, 0.373749447939, 0.942768651811
beta, 0.651438341301, 0.558568625234, 0.00225036920228, 0.06652667405215248, 1.655963538207399, 0.132665566156, 0.306719214966, 0.487157863196, 0.815916701839, 2.05964483276
mu, 0.0144033812102, 0.00611946958794, 1.55495668327e-05, 0.0036504209363960073, 0.026377108476579453, 0.0048762515183, 0.0099398473006, 0.0135871598089, 0.0179967312009, 0.0285129631308
