Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.291338182301, 0.242870059128, 0.000807151114213, 0.0015912318799495284, 0.7521773166341099, 0.0377940502047, 0.132359047918, 0.22522675918, 0.373697482274, 0.941810966722
beta, 0.649826696878, 0.55295600614, 0.00236563979252, 0.06726414360177177, 1.6503763057024603, 0.132859499047, 0.306490481322, 0.486844938008, 0.81461485425, 2.04458637301
mu, 0.0143964726158, 0.00611154678652, 1.47394714721e-05, 0.003676812588647535, 0.026374951500262506, 0.00488186460553, 0.00993677656125, 0.0135868172224, 0.0179901042209, 0.0284770069099
