Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.288175022339, 0.237435236474, 0.00187905107268, 0.00025394679220681893, 0.7370349998493866, 0.0386685996033, 0.13183983587, 0.223468155185, 0.370126915453, 0.931234140954
beta, 0.640746837219, 0.54298650367, 0.00666786654694, 0.0645853359121546, 1.6256960906567548, 0.133721640189, 0.305644283642, 0.480614598319, 0.802070390008, 2.02785458245
mu, 0.0143574846818, 0.00608294607002, 4.22674581949e-05, 0.0037392922602050606, 0.02632082335907174, 0.00488421439694, 0.00991960911632, 0.0135471792798, 0.0179541126479, 0.0284007995019
