Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 140.761177741, 9.0889876494, 0.0653829834092, 123.32653311229062, 158.83036903312814, 123.599431135, 134.561912544, 140.49116304, 146.672040257, 159.210194721
beta, 344.062404034, 17.1087284477, 0.12650759718, 310.53169497114214, 377.34808854094814, 311.447923788, 332.323505466, 343.865820227, 355.255168128, 378.504433483
mu, 0.246356343963, 0.0117914618479, 6.61130706494e-05, 0.22279616531114874, 0.26899147746392194, 0.223670725596, 0.238452587808, 0.246227386642, 0.254181354406, 0.269973839486
