Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 140.71073637, 9.10425426184, 0.0220502302868, 123.16324361911944, 158.77906310952207, 123.558897605, 134.457046459, 140.461366704, 146.699941812, 159.233606252
beta, 343.953172289, 17.1782242869, 0.038421863523, 310.4824344691378, 377.7677703762942, 311.207616833, 332.199628566, 343.63823103, 355.364840292, 378.561215168
mu, 0.246371384572, 0.0118374802976, 2.16017881927e-05, 0.22353880660958303, 0.2699696336413974, 0.223668624684, 0.238330299627, 0.246187629846, 0.2542432206, 0.270137730255
