Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 140.715057912, 9.09192139694, 0.0296620171734, 123.16404756046529, 158.78202920792776, 123.56103448, 134.462439993, 140.475390171, 146.688752028, 159.220624468
beta, 343.948638562, 17.1556701581, 0.0523720466606, 310.531099116601, 377.70210595000736, 311.240649977, 332.215026354, 343.655127763, 355.34044615, 378.484429791
mu, 0.246373380505, 0.011824073861, 2.68048794441e-05, 0.22389245766096005, 0.27027895936899615, 0.223709167064, 0.238341389664, 0.246190357214, 0.254243588809, 0.270118354383
