Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 0.863459331001, 1.11553023482, 0.00519686596822, 2.2397322683942456e-05, 2.896937102237911, 0.0199374792592, 0.206637688848, 0.502099716563, 1.08625236166, 3.90351182777
beta, 1.49492503408, 1.28034467513, 0.00546144582798, 0.041981111579518005, 4.116457420527136, 0.187010789023, 0.605155081037, 1.08532180556, 1.98940321098, 4.93156522029
mu, 0.0295825883218, 0.0160777211344, 4.55110156788e-05, 0.0038613698243530614, 0.0611872321637013, 0.00661716575037, 0.0177920154216, 0.0268251577151, 0.038449628638, 0.068108448287
