Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 2.46863078642, 1.74457480782, 0.00453672419959, 0.156851917237395, 5.859931107425355, 0.427082846203, 1.24759470599, 2.03921987615, 3.21070793821, 6.95424648767
beta, 4.97308034677, 2.22318374062, 0.00600532695854, 1.17980533897595, 9.35962512473817, 1.61172032094, 3.35031203769, 4.64966806822, 6.23967932228, 10.1927089532
mu, 0.00537902740664, 0.0020352575466, 4.01872124451e-06, 0.0018253154430889606, 0.009440489905455944, 0.00215903760053, 0.00390644056172, 0.00512492238483, 0.00657811406593, 0.0100411251069
