Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 2.46707311517, 1.74301541097, 0.00478295732449, 0.1582960645317307, 5.856785435960853, 0.427129959204, 1.24658730694, 2.03857703585, 3.20960542617, 6.9497877314
beta, 4.97032589418, 2.22243322869, 0.00588158529239, 1.1817862294863337, 9.357539876100443, 1.61310412363, 3.34711765304, 4.6458904297, 6.23682551922, 10.1942153111
mu, 0.00537670188437, 0.00203322372461, 4.585384865e-06, 0.0018211704008826999, 0.009430894685022152, 0.00215806641895, 0.00390661544632, 0.00512313460245, 0.00657239931986, 0.0100395107608
