Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 5.55713153834, 1.31374413275, 0.00524876867769, 3.1367927343956916, 8.175642999986175, 3.33819129606, 4.62104781407, 5.43302860902, 6.35489013948, 8.47321258498
beta, 36.5494768039, 6.03199971418, 0.0222567039861, 25.09396871930206, 48.535935697432365, 25.6407605303, 32.3482386389, 36.2341160742, 40.4105665624, 49.280931317
mu, 0.110380762484, 0.0078158085563, 2.10705806509e-05, 0.09531195182115863, 0.1258167181399279, 0.0956688761622, 0.104975109378, 0.110193315683, 0.115561485201, 0.126211236945
