Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 5.56167921872, 1.31681781941, 0.00380581119442, 3.136994087999753, 8.182217990234685, 3.33609377977, 4.625270041, 5.437346777, 6.36432958063, 8.48082676207
beta, 36.5661233742, 6.03787649327, 0.0164707263098, 25.026442586662593, 48.52230407910926, 25.6414314527, 32.3565512291, 36.254186382, 40.4365949871, 49.2866258267
mu, 0.11039054655, 0.00781722288803, 1.58247820869e-05, 0.09526957376978024, 0.12584179593033085, 0.09565133899, 0.105000381651, 0.110186151305, 0.115579926775, 0.126236499766
