Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.58052063206, 2.09525901942, 0.00919476955551, 1.710153254919078e-05, 5.564081458736482, 0.0235534018291, 0.306510484677, 0.857014918435, 2.02256880656, 7.36808125223
beta, 1.87948873791, 1.34229355378, 0.00460510057688, 0.000648841354796037, 4.486388423304399, 0.210860766109, 0.897671545851, 1.57150666848, 2.53579256298, 5.26052568601
mu, 0.0932263372482, 0.0537237906988, 0.000114780778982, 0.008855591809991403, 0.19855227521429253, 0.0191327015817, 0.0535795551841, 0.0830359173236, 0.122030225857, 0.224265113062
