Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.57412513385, 2.06549617348, 0.0133401765942, 2.3327862548883083e-05, 5.548283269946086, 0.0232640931157, 0.306795458147, 0.861719744271, 2.0187111575, 7.2997026828
beta, 1.87360800703, 1.33960134781, 0.00577421674937, 0.0005455801022808959, 4.475766738329413, 0.208498317622, 0.89533517243, 1.56608763909, 2.52491724675, 5.24309416692
mu, 0.0932611319695, 0.0537231532514, 0.000201010917712, 0.009120221939914895, 0.1985159908851974, 0.0191879529996, 0.0534997502221, 0.08320469488, 0.122022287502, 0.224263837057
