Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
alpha, 1.55976137062, 2.04114339307, 0.0156027900517, 2.3327862548883083e-05, 5.496172397410772, 0.0237824630966, 0.305716651513, 0.851523809315, 2.00611835335, 7.19576009781
beta, 1.86788825641, 1.33463397082, 0.00683214695373, 0.016411561952121546, 4.480514567540624, 0.21185119302, 0.893193057052, 1.55710116579, 2.51773525248, 5.23178479342
mu, 0.0933094597531, 0.0536370031372, 0.000247818006321, 0.0096132433559101, 0.1985517672027664, 0.0192017823768, 0.0535973204757, 0.0832346290168, 0.122184839506, 0.223578237917
