3.276155296031682540e-02,1.456233064241370563e-02,4.654671266298107679e-02,7.264512628247890569e-02,8.118919433486703613e-03
2.867175400437988603e-02,2.951096024032847168e-02,2.405545821338587326e-02,4.886830721757198792e-02,1.796213689453151144e-02
1.313660572867471066e+00,1.930033481037169915e-02,4.920460615199233334e-03,3.043565571666873915e+00,8.232296350936517682e-01
1.091272815351519926e-03,1.557875834198086925e-03,2.099179713792604079e-03,2.967629422996631572e-02,2.043444901513048187e-04
3.075040420490759746e-05,5.303534382503830144e-05,5.445065411073082601e-05,3.890393252527922421e-04,1.358800203680327644e-05
