1.961020700271636635e-02,2.313330597264696281e-02,2.366699393625502912e-02,3.395887752575762336e-02,1.044567155252220346e-02,2.103263096519104522e-02,5.248000142314236671e-02,2.608271616186435063e-02
3.039930699042080187e-02,3.316291876145385786e-02,2.889256188807714371e-02,3.881908488425231396e-02,3.660727623698688954e-02,3.634493011537275053e-02,4.726282278079829008e-02,3.740937217595099312e-02
2.348871994554738480e-05,1.638159954828416563e-05,2.880608450295718461e-05,7.105136451782345869e-05,1.407521259423606733e-05,4.064149965465330404e-05,7.673332635278455882e-01,9.398318530128798351e-05
5.275799713979295591e-01,5.057566347287343472e-02,2.425570492915105417e-02,1.539170939932388293e-02,2.974048259678576875e-02,3.478531434931918243e-02,4.064060967167872768e-02,1.794216762607745916e-02
3.632174155057656811e-02,3.702288840592485308e-02,3.231143462884459444e-02,3.220146474654688590e-02,3.458045918489354581e-02,2.420062977412106020e-02,4.670193246639659651e-02,5.253804401894089648e-02
4.728585042214377560e-02,6.513126961198718867e-02,5.414210771889977486e-02,7.370999510609257954e-02,3.452185955553022101e-02,3.992525213145196178e-02,6.845300544660513908e-02,5.417589561542529575e-02
3.692412741899145368e-02,4.411675465004948060e-02,4.032041059954549755e-02,8.248963572035937497e-02,3.641546898235047125e-02,3.569794789157462733e-02,5.808738980147879621e-02,5.530866697257805220e-02
1.985865606718197340e-01,1.107935819800689586e-01,5.840526128105374797e-03,1.285847515452622630e-02,2.545920835485279178e-03,8.479761706161265469e-03,2.759669881270483405e-01,5.023252341409637292e-03
